"","Genus","p.value","CorCoef","CorTest","Plant"
"154","p__Bacteroidota,g__midas_g_283",0,-0.173926644046148,"Spearman","Total"
"3610","p__Actinobacteriota,g__midas_g_399",0.03,-0.174205007132413,"Spearman","Damhusåen"
"726","p__Bacteroidota,g__Ca_Epiflobacter",0.044,-0.174689520488815,"Spearman","Mariagerfjord"
"2552","p__Firmicutes,g__Sedimentibacter",0.044,-0.175040652355941,"Spearman","Mariagerfjord"
"1912","p__Actinobacteriota,g__Conexibacter",0.029,-0.175246643722355,"Spearman","Damhusåen"
"498","p__Patescibacteria,g__midas_g_2020",0,-0.17525182861054,"Spearman","Total"
"3791","p__Proteobacteria,g__Ca_Competibacter",0.043,-0.175380910546831,"Spearman","Mariagerfjord"
"443","p__Myxococcota,g__midas_g_15196",0,-0.175403598291586,"Spearman","Total"
"585","p__Proteobacteria,g__Brachymonas",0,-0.17553244521351,"Spearman","Total"
"1614","p__Actinobacteriota,g__Aestuariimicrobium",0.043,-0.175582242753616,"Spearman","Mariagerfjord"
"5510","p__Actinobacteriota,g__midas_g_957",0.024,-0.175583385438842,"Spearman","Aalborg East"
"48","p__Actinobacteriota,g__Microbacterium",0,-0.175951864136165,"Spearman","Total"
"599","p__Proteobacteria,g__Chelatococcus_asaccharovorans",0,-0.176244635431882,"Spearman","Total"
"745","p__Proteobacteria,g__Rhodoferax",0,-0.176301712032189,"Spearman","Total"
"2852","p__Proteobacteria,g__BD1-7_clade",0.028,-0.176417599752211,"Spearman","Damhusåen"
"1621","p__Chloroflexi,g__Ca_Promineofilum",0.023,-0.176468891480781,"Spearman","Aalborg East"
"450","p__Myxococcota,g__midas_g_6211",0,-0.17671735665298,"Spearman","Total"
"3882","p__Verrucomicrobiota,g__midas_g_2947",0.028,-0.177049308642933,"Spearman","Damhusåen"
"662","p__Proteobacteria,g__midas_g_268",0,-0.177105907560434,"Spearman","Total"
"4012","p__Actinobacteriota,g__midas_g_52",0.027,-0.177210458870158,"Spearman","Damhusåen"
"3102","p__Patescibacteria,g__midas_g_4375",0.022,-0.177553993836771,"Spearman","Aalborg East"
"3383","p__Proteobacteria,g__midas_g_648",0.027,-0.177672960022294,"Spearman","Damhusåen"
"180","p__Bacteroidota,g__midas_g_543",0,-0.177751917095731,"Spearman","Total"
"391","p__Firmicutes,g__midas_g_34829",0,-0.178127948864228,"Spearman","Total"
"2313","p__Firmicutes,g__Erysipelothrix",0.04,-0.178344730026784,"Spearman","Mariagerfjord"
"3212","p__Patescibacteria,g__midas_g_7404",0.021,-0.179255215609317,"Spearman","Aalborg East"
"3210","p__Gemmatimonadota,g__Gemmatimonas",0.021,-0.179446362359031,"Pearson","Aalborg East"
"1032","p__Bacteroidota,g__midas_g_27005",0.021,-0.179519730540506,"Spearman","Aalborg East"
"2415","p__Patescibacteria,g__midas_g_20412",0.025,-0.179752410553019,"Spearman","Damhusåen"
"1513","p__Bacteroidota,g__Williamwhitmania",0.02,-0.180358421358971,"Spearman","Aalborg East"
"452","p__Myxococcota,g__Minicystis",0,-0.18044046025207,"Spearman","Total"
"403","p__Firmicutes,g__Pelotomaculum",0,-0.180994013679978,"Spearman","Total"
"747","p__Proteobacteria,g__Rhodovastum",0,-0.181516723317309,"Spearman","Total"
"4591","p__Proteobacteria,g__midas_g_877",0.036,-0.182034123416995,"Spearman","Mariagerfjord"
"757","p__Proteobacteria,g__Sphingomonas",0,-0.182269162711414,"Spearman","Total"
"2442","p__Firmicutes,g__midas_g_34829",0.036,-0.182370245364926,"Spearman","Mariagerfjord"
"2271","p__Patescibacteria,g__midas_g_10162",0.023,-0.182539696884486,"Spearman","Damhusåen"
"172","p__Bacteroidota,g__midas_g_424",0,-0.182862217617783,"Spearman","Total"
"661","p__Proteobacteria,g__midas_g_26422",0,-0.183113645780385,"Spearman","Total"
"2012","p__Actinobacteriota,g__Dietzia",0.023,-0.183130038841623,"Spearman","Damhusåen"
"912","p__Bacteroidota,g__midas_g_17",0.018,-0.183243340666814,"Spearman","Aalborg East"
"2461","p__Patescibacteria,g__midas_g_29509",0.022,-0.183306149138073,"Spearman","Damhusåen"
"2804","p__Myxococcota,g__midas_g_6211",0.035,-0.183306811778084,"Spearman","Mariagerfjord"
"786","p__Bacteroidota,g__Lewinella",0.018,-0.183660994228141,"Spearman","Aalborg East"
"406","p__Firmicutes,g__Proteocatella",0,-0.184264624928136,"Spearman","Total"
"3452","p__Proteobacteria,g__midas_g_877",0.022,-0.184289788352149,"Spearman","Damhusåen"
"931","p__Bacteroidota,g__midas_g_179",0.017,-0.184496167733557,"Spearman","Aalborg East"
"4201","p__Proteobacteria,g__midas_g_70",0.017,-0.185346253533818,"Spearman","Aalborg East"
"2715","p__Actinobacteriota,g__Gordonia",0.032,-0.186088170735242,"Spearman","Mariagerfjord"
"277","p__Chloroflexi,g__midas_g_4787",0,-0.186157560499779,"Spearman","Total"
"109","p__Bacteroidota,g__Flavobacterium",0,-0.186201114495807,"Spearman","Total"
"3284","p__Patescibacteria,g__midas_g_39358",0.032,-0.18629384041773,"Spearman","Mariagerfjord"
"1691","p__Chloroflexi,g__midas_g_1277",0.016,-0.186467894520274,"Spearman","Aalborg East"
"3203","p__Proteobacteria,g__midas_g_2087",0.02,-0.187308795960615,"Spearman","Damhusåen"
"4912","p__Proteobacteria,g__Sphingomonas",0.03,-0.187805269501909,"Spearman","Mariagerfjord"
"478","p__Patescibacteria,g__midas_g_12373",0,-0.188059538988159,"Spearman","Total"
"575","p__Proteobacteria,g__Amaricoccus",0,-0.188222071280671,"Spearman","Total"
"4231","p__Proteobacteria,g__midas_g_75",0.015,-0.188225787996123,"Spearman","Aalborg East"
"4801","p__Proteobacteria,g__Rhodobacter",0.03,-0.188259644911645,"Spearman","Mariagerfjord"
"595","p__Proteobacteria,g__Caedibacter",0,-0.188279329140985,"Spearman","Total"
"1901","p__Cyanobacteria,g__midas_g_1421",0.049,-0.188296347613894,"Spearman","Aalborg West"
"1861","p__Cloacimonadota,g__Ca_Cloacimonas",0.048,-0.18872311428877,"Spearman","Aalborg West"
"1611","p__Proteobacteria,g__midas_g_268",0.048,-0.188834832370849,"Pearson","Aalborg West"
"4731","p__Spirochaetota,g__Leptospira",0.015,-0.188858593972051,"Spearman","Aalborg East"
"263","p__Chloroflexi,g__midas_g_2621",0,-0.188880800521642,"Spearman","Total"
"774","p__Proteobacteria,g__Zoogloea",0,-0.188911849861957,"Spearman","Total"
"1942","p__Chloroflexi,g__midas_g_635",0.015,-0.189317256184113,"Spearman","Aalborg East"
"519","p__Patescibacteria,g__midas_g_47887",0,-0.189931059583858,"Spearman","Total"
"388","p__Firmicutes,g__midas_g_295",0,-0.190169862646174,"Spearman","Total"
"2541","p__Firmicutes,g__midas_g_3711",0.014,-0.190311252984353,"Spearman","Aalborg East"
"295","p__Chloroflexi,g__midas_g_8804",0,-0.190431435381077,"Spearman","Total"
"4711","p__Proteobacteria,g__Vitreoscilla",0.014,-0.190498711778088,"Spearman","Aalborg East"
"392","p__Firmicutes,g__midas_g_3711",0,-0.190616797529591,"Spearman","Total"
"1561","p__Bdellovibrionota,g__Peredibacter",0.014,-0.191072649958959,"Spearman","Aalborg East"
"4182","p__Proteobacteria,g__midas_g_13765",0.028,-0.191154936559226,"Spearman","Mariagerfjord"
"2","p__Acidobacteriota,g__Blastocatella",0,-0.191966016829584,"Spearman","Total"
"95","p__Bacteroidota,g__midas_g_2143",0.044,-0.192054861928512,"Spearman","Aalborg West"
"379","p__Firmicutes,g__midas_g_112",0,-0.192214226584444,"Spearman","Total"
"1101","p__Acidobacteriota,g__Blastocatella",0.017,-0.192327961686128,"Spearman","Damhusåen"
"3661","p__Proteobacteria,g__oc32",0.043,-0.193560241416467,"Spearman","Aalborg West"
"33","p__Actinobacteriota,g__Corynebacterium",0,-0.193985081674017,"Spearman","Total"
"1272","p__Chloroflexi,g__Leptolinea",0.016,-0.194010370058356,"Spearman","Damhusåen"
"83","p__Actinobacteriota,g__Piscicoccus",0,-0.194289240343694,"Spearman","Total"
"45","p__Actinobacteriota,g__Luteococcus",0,-0.194607481368119,"Spearman","Total"
"4191","p__Proteobacteria,g__midas_g_153",0.025,-0.194737280916451,"Spearman","Mariagerfjord"
"3721","p__Proteobacteria,g__Phreatobacter",0.041,-0.194764559137683,"Spearman","Aalborg West"
"852","p__Bacteroidota,g__midas_g_1226",0.012,-0.195162907921712,"Spearman","Aalborg East"
"512","p__Synergistota,g__Thermovirga",0.024,-0.195862202966935,"Spearman","Mariagerfjord"
"116","p__Bacteroidota,g__Macellibacteroides",0,-0.195895922792533,"Spearman","Total"
"453","p__Myxococcota,g__Nannocystis",0,-0.195917171775601,"Spearman","Total"
"3331","p__Planctomycetota,g__SH-PL14",0.011,-0.196555172543011,"Spearman","Aalborg East"
"171","p__Bacteroidota,g__midas_g_422",0,-0.196664499052611,"Spearman","Total"
"1222","p__Bacteroidota,g__midas_g_5170",0.011,-0.19748874626415,"Spearman","Aalborg East"
"1210","p__Acidobacteriota,g__midas_g_502",0.038,-0.197812404917049,"Spearman","Aalborg West"
"1141","p__Bacteroidota,g__midas_g_5170",0.038,-0.197846398200513,"Spearman","Aalborg West"
"3113","p__Actinobacteriota,g__Leucobacter",0.022,-0.197993865626161,"Spearman","Mariagerfjord"
"514","p__Patescibacteria,g__midas_g_3969",0,-0.198038479486576,"Spearman","Total"
"108","p__Bacteroidota,g__Ferruginibacter",0,-0.198074671677711,"Spearman","Total"
"4981","p__Proteobacteria,g__Thauera",0.022,-0.198347306496128,"Spearman","Mariagerfjord"
"4271","p__Proteobacteria,g__midas_g_877",0.01,-0.198453054815316,"Spearman","Aalborg East"
"3142","p__Patescibacteria,g__midas_g_15856",0.022,-0.198989287895653,"Spearman","Mariagerfjord"
"401","p__Proteobacteria,g__midas_g_2680",0.01,-0.199833919373941,"Spearman","Aalborg East"
"144","p__Bacteroidota,g__midas_g_20",0,-0.200175181394991,"Spearman","Total"
"2814","p__Actinobacteriota,g__Iamia",0.021,-0.200722780708986,"Spearman","Mariagerfjord"
"3433","p__Patescibacteria,g__midas_g_6984",0.02,-0.200894845657724,"Spearman","Mariagerfjord"
"731","p__Proteobacteria,g__Propionivibrio",0,-0.200922926886969,"Spearman","Total"
"2491","p__Latescibacterota,g__midas_g_962",0.035,-0.201004980511706,"Spearman","Aalborg West"
"4171","p__Proteobacteria,g__midas_g_59",0.009,-0.201588402134181,"Spearman","Aalborg East"
"137","p__Bacteroidota,g__midas_g_17",0,-0.201653561749325,"Spearman","Total"
"653","p__Proteobacteria,g__midas_g_2019",0,-0.201787825678243,"Spearman","Total"
"86","p__Actinobacteriota,g__Propioniciclava",0,-0.202262446914389,"Spearman","Total"
"3563","p__Proteobacteria,g__Phenylobacterium",0.011,-0.202920366121622,"Spearman","Damhusåen"
"1114","p__Acidobacteriota,g__midas_g_502",0.011,-0.203102465878386,"Spearman","Damhusåen"
"4641","p__Proteobacteria,g__Paracoccus",0.019,-0.2031640756088,"Spearman","Mariagerfjord"
"248","p__Firmicutes,g__midas_g_9400",0.019,-0.203282980421482,"Spearman","Mariagerfjord"
"3642","p__Proteobacteria,g__Rhizobacter",0.011,-0.203758347303192,"Spearman","Damhusåen"
"149","p__Bacteroidota,g__midas_g_2243",0,-0.203864199181974,"Spearman","Total"
"3192","p__Proteobacteria,g__midas_g_2010",0.011,-0.20478165124607,"Spearman","Damhusåen"
"3303","p__Proteobacteria,g__midas_g_34763",0.011,-0.205001195831116,"Spearman","Damhusåen"
"2752","p__Gemmatimonadota,g__midas_g_764",0.008,-0.205084511173835,"Spearman","Aalborg East"
"3831","p__Proteobacteria,g__midas_g_11604",0.008,-0.205381887442294,"Spearman","Aalborg East"
"310","p__Deinococcota,g__midas_g_74244",0,-0.205446404161212,"Spearman","Total"
"3244","p__Patescibacteria,g__midas_g_36281",0.018,-0.205678809822735,"Spearman","Mariagerfjord"
"992","p__Bacteroidota,g__midas_g_2143",0.008,-0.205914610928882,"Spearman","Aalborg East"
"3742","p__Proteobacteria,g__Bauldia",0.017,-0.206006325180525,"Spearman","Mariagerfjord"
"821","p__Bacteroidota,g__midas_g_111",0.008,-0.206067094915187,"Spearman","Aalborg East"
"1515","p__Actinobacteriota,g__Actinomyces",0.017,-0.206961706432367,"Spearman","Mariagerfjord"
"2251","p__Fibrobacterota,g__midas_g_1477",0.007,-0.207040198763165,"Spearman","Aalborg East"
"2881","p__Myxococcota,g__Pajaroellobacter",0.007,-0.207258264524195,"Spearman","Aalborg East"
"1411","p__Acidobacteriota,g__Stenotrophobacter",0.007,-0.207363213388425,"Spearman","Aalborg East"
"625","p__Proteobacteria,g__Luteimonas",0,-0.208241306009591,"Spearman","Total"
"1412","p__Bacteroidota,g__OLB12",0.007,-0.20831562433131,"Spearman","Aalborg East"
"1781","p__Chloroflexi,g__midas_g_1951",0.007,-0.208391111230153,"Spearman","Aalborg East"
"2610","p__Acidobacteriota,g__midas_g_433",0.029,-0.208894253430746,"Pearson","Aalborg West"
"668","p__Proteobacteria,g__midas_g_3003",0,-0.20929334440271,"Spearman","Total"
"4431","p__Proteobacteria,g__midas_g_482",0.016,-0.209497035209458,"Spearman","Mariagerfjord"
"2203","p__Firmicutes,g__Acidaminococcus",0.016,-0.209510066514068,"Spearman","Mariagerfjord"
"1732","p__Desulfobacterota,g__midas_g_2154",0.009,-0.209532359944661,"Spearman","Damhusåen"
"2571","p__Patescibacteria,g__midas_g_6328",0.009,-0.209743332794346,"Spearman","Damhusåen"
"385","p__Firmicutes,g__midas_g_2455",0,-0.209853971173386,"Spearman","Total"
"3991","p__Proteobacteria,g__midas_g_251",0.006,-0.210579896077068,"Spearman","Aalborg East"
"3601","p__Proteobacteria,g__midas_g_9117",0.027,-0.211178499712033,"Spearman","Aalborg West"
"1302","p__Chloroflexi,g__midas_g_119",0.008,-0.211633758907674,"Spearman","Damhusåen"
"297","p__Chloroflexi,g__midas_g_9049",0,-0.21182316773723,"Spearman","Total"
"3671","p__Proteobacteria,g__Ottowia",0.026,-0.212343776140272,"Spearman","Aalborg West"
"4022","p__Proteobacteria,g__Hydrogenophaga",0.014,-0.212552964426353,"Spearman","Mariagerfjord"
"1583","p__Bdellovibrionota,g__midas_g_4458",0.014,-0.213659269475814,"Spearman","Mariagerfjord"
"103","p__Bacteroidota,g__Chryseobacterium",0,-0.215258350435932,"Spearman","Total"
"753","p__Proteobacteria,g__Sideroxydans",0,-0.215944993963437,"Spearman","Total"
"2071","p__Cyanobacteria,g__Tychonema_CCAP_1459-11B",0.005,-0.216008245716973,"Spearman","Aalborg East"
"6510","p__Actinobacteriota,g__Tetrasphaera",0.005,-0.216270748239928,"Spearman","Aalborg East"
"228","p__Caldatribacteriota,g__midas_g_230",0,-0.217192397391872,"Spearman","Total"
"3242","p__Patescibacteria,g__midas_g_8390",0.005,-0.217202394804841,"Spearman","Aalborg East"
"528","p__Patescibacteria,g__midas_g_5657",0,-0.217507454607573,"Spearman","Total"
"3762","p__Proteobacteria,g__Lysobacter",0.005,-0.217624588588492,"Spearman","Aalborg East"
"3412","p__Proteobacteria,g__Amaricoccus",0.005,-0.218082428008695,"Spearman","Aalborg East"
"2781","p__Patescibacteria,g__midas_g_7404",0.022,-0.21895379127493,"Spearman","Aalborg West"
"2081","p__Deinococcota,g__midas_g_3892",0.005,-0.219344373040673,"Spearman","Aalborg East"
"608","p__Proteobacteria,g__Devosia",0,-0.219458131503673,"Spearman","Total"
"1522","p__Chloroflexi,g__midas_g_550",0.006,-0.219617141164396,"Spearman","Damhusåen"
"4001","p__Proteobacteria,g__midas_g_268",0.004,-0.219857375674981,"Spearman","Aalborg East"
"5310","p__Actinobacteriota,g__midas_g_724",0.004,-0.220096134341104,"Spearman","Aalborg East"
"352","p__Proteobacteria,g__midas_g_70",0.021,-0.220103158664369,"Spearman","Aalborg West"
"716","p__Proteobacteria,g__Novosphingobium",0,-0.220280408900521,"Spearman","Total"
"943","p__Bacteroidota,g__midas_g_384",0.006,-0.220428520413434,"Spearman","Damhusåen"
"2494","p__Firmicutes,g__NK4A214_group",0.011,-0.220733976947662,"Spearman","Mariagerfjord"
"776","p__Bacteroidota,g__Flavobacterium",0.01,-0.221321356209906,"Spearman","Mariagerfjord"
"250","p__Chloroflexi,g__midas_g_1668",0,-0.221457971939065,"Spearman","Total"
"3471","p__Proteobacteria,g__Bauldia",0.004,-0.222130830446359,"Spearman","Aalborg East"
"1503","p__Bacteroidota,g__Runella",0.01,-0.222278643452232,"Spearman","Mariagerfjord"
"1662","p__Chloroflexi,g__midas_g_1083",0.004,-0.222369589112481,"Spearman","Aalborg East"
"337","p__Proteobacteria,g__midas_g_251",0.02,-0.222411586236907,"Spearman","Aalborg West"
"617","p__Acidobacteriota,g__midas_g_1096",0.004,-0.222461419368682,"Spearman","Aalborg East"
"221","p__Bdellovibrionota,g__midas_g_13131",0,-0.222848037633208,"Spearman","Total"
"274","p__Chloroflexi,g__midas_g_4258",0,-0.223364241846345,"Spearman","Total"
"3551","p__Proteobacteria,g__Caulobacter",0.004,-0.223846744376516,"Spearman","Aalborg East"
"120","p__Bacteroidota,g__midas_g_11003",0,-0.223977731713856,"Spearman","Total"
"971","p__Bacteroidota,g__midas_g_422",0.005,-0.224024599878998,"Spearman","Damhusåen"
"791","p__Bacteroidota,g__midas_g_12",0.018,-0.224837412157211,"Spearman","Aalborg West"
"4181","p__Proteobacteria,g__midas_g_648",0.004,-0.224875390733335,"Spearman","Aalborg East"
"432","p__Gemmatimonadota,g__midas_g_992",0,-0.224988803161502,"Spearman","Total"
"2022","p__Chloroflexi,g__OLB13",0.004,-0.225009053047861,"Spearman","Aalborg East"
"4","p__Acidobacteriota,g__JGI_0001001-H03",0,-0.225124273606571,"Spearman","Total"
"66","p__Actinobacteriota,g__midas_g_399",0,-0.225292789724987,"Spearman","Total"
"2953","p__Patescibacteria,g__midas_g_10944",0.009,-0.225415961962132,"Spearman","Mariagerfjord"
"3052","p__Patescibacteria,g__midas_g_12432",0.009,-0.22592599229424,"Spearman","Mariagerfjord"
"51","p__Actinobacteriota,g__midas_g_100",0,-0.226126016573723,"Spearman","Total"
"1910","p__Actinobacteriota,g__Bogoriella",0.003,-0.226474688918113,"Spearman","Aalborg East"
"4214","p__Proteobacteria,g__midas_g_16277",0.009,-0.226595074236286,"Spearman","Mariagerfjord"
"5","p__Acidobacteriota,g__Luteitalea",0,-0.226774565017747,"Spearman","Total"
"1442","p__Bacteroidota,g__Phaeodactylibacter",0.003,-0.226858269637373,"Spearman","Aalborg East"
"3602","p__Proteobacteria,g__Defluviicoccus",0.003,-0.227176247094206,"Spearman","Aalborg East"
"105","p__Bacteroidota,g__midas_g_56",0.004,-0.227210539871235,"Spearman","Damhusåen"
"3231","p__Proteobacteria,g__Lysobacter",0.017,-0.227573662234339,"Spearman","Aalborg West"
"588","p__Proteobacteria,g__Ca_Accumulibacter",0,-0.227757962623475,"Spearman","Total"
"25","p__Actinobacteriota,g__Iamia",0.017,-0.227763350941209,"Spearman","Aalborg West"
"4512","p__Actinobacteriota,g__Mycobacterium",0.004,-0.227822910734689,"Spearman","Damhusåen"
"329","p__Proteobacteria,g__midas_g_153",0.017,-0.228011326559352,"Spearman","Aalborg West"
"377","p__Firmicutes,g__Lactococcus",0,-0.228372781031767,"Spearman","Total"
"3552","p__Proteobacteria,g__Pedomicrobium",0.004,-0.228469123145861,"Spearman","Damhusåen"
"520","p__Patescibacteria,g__midas_g_48456",0,-0.228498155972758,"Spearman","Total"
"1444","p__Bacteroidota,g__OLB8",0.008,-0.228651111326806,"Spearman","Mariagerfjord"
"3443","p__Proteobacteria,g__midas_g_81",0.004,-0.229590728727347,"Spearman","Damhusåen"
"3824","p__Proteobacteria,g__Ca_Methylophosphatis",0.008,-0.230051490860219,"Spearman","Mariagerfjord"
"3962","p__Proteobacteria,g__Defluviimonas",0.008,-0.230062248629995,"Spearman","Mariagerfjord"
"323","p__Desulfobacterota,g__midas_g_2154",0,-0.230103905626747,"Spearman","Total"
"3842","p__Proteobacteria,g__midas_g_1319",0.003,-0.231399306730779,"Spearman","Aalborg East"
"2261","p__Fibrobacterota,g__midas_g_19422",0.003,-0.231609056215633,"Spearman","Aalborg East"
"4071","p__Proteobacteria,g__midas_g_35378",0.003,-0.231616406703964,"Spearman","Aalborg East"
"3553","p__Planctomycetota,g__midas_g_1221",0.007,-0.23166188744621,"Spearman","Mariagerfjord"
"148","p__Bacteroidota,g__midas_g_2143",0,-0.231872828929202,"Spearman","Total"
"762","p__Proteobacteria,g__Stenotrophomonas",0,-0.232077673344308,"Spearman","Total"
"2423","p__Patescibacteria,g__midas_g_21488",0.003,-0.233635940004342,"Spearman","Damhusåen"
"963","p__Bacteroidota,g__midas_g_142",0.007,-0.234128768972362,"Spearman","Mariagerfjord"
"2572","p__Firmicutes,g__Streptococcus",0.007,-0.234355717119144,"Spearman","Mariagerfjord"
"445","p__Myxococcota,g__midas_g_1853",0,-0.234380273679848,"Spearman","Total"
"3813","p__Proteobacteria,g__Ca_Megaira",0.007,-0.234776187484117,"Spearman","Mariagerfjord"
"1810","p__Actinobacteriota,g__Aestuariimicrobium",0.002,-0.235023798416988,"Spearman","Aalborg East"
"550","p__Patescibacteria,g__midas_g_9582",0,-0.235039568847182,"Spearman","Total"
"3741","p__Proteobacteria,g__Sulfuritalea",0.003,-0.235084339973444,"Spearman","Damhusåen"
"781","p__Synergistota,g__midas_g_249",0,-0.235113779448578,"Spearman","Total"
"1831","p__Chloroflexi,g__midas_g_3181",0.002,-0.235482448211732,"Spearman","Aalborg East"
"3632","p__Proteobacteria,g__Ramlibacter",0.003,-0.235585517180114,"Spearman","Damhusåen"
"4812","p__Proteobacteria,g__Rhodoferax",0.006,-0.235906880053733,"Spearman","Mariagerfjord"
"6911","p__Bacteroidota,g__Ca_Epiflobacter",0.002,-0.236018188905565,"Spearman","Aalborg East"
"3283","p__Proteobacteria,g__midas_g_2943",0.003,-0.236054464341338,"Spearman","Damhusåen"
"1351","p__Bacteroidota,g__midas_g_6625",0.006,-0.239159572665081,"Spearman","Mariagerfjord"
"4213","p__Firmicutes,g__Turicibacter",0.003,-0.239375611015582,"Pearson","Damhusåen"
"1161","p__Bacteroidota,g__midas_g_410",0.002,-0.239504779365009,"Spearman","Aalborg East"
"217","p__Bacteroidota,g__WCHB1-32",0,-0.239836188408119,"Spearman","Total"
"75","p__Actinobacteriota,g__midas_g_6469",0,-0.240313754587624,"Spearman","Total"
"559","p__Planctomycetota,g__midas_g_4975",0,-0.240625687787343,"Spearman","Total"
"2642","p__Firmicutes,g__Shuttleworthia",0.002,-0.240688299144005,"Spearman","Aalborg East"
"415","p__Proteobacteria,g__midas_g_118",0.005,-0.240737099027983,"Spearman","Mariagerfjord"
"3923","p__Proteobacteria,g__Comamonas",0.005,-0.240960915865282,"Spearman","Mariagerfjord"
"1862","p__Chloroflexi,g__midas_g_4787",0.005,-0.240964269079802,"Spearman","Mariagerfjord"
"224","p__Bdellovibrionota,g__midas_g_4458",0,-0.241634435937729,"Spearman","Total"
"434","p__Proteobacteria,g__Paracoccus",0.002,-0.241751020614117,"Spearman","Aalborg East"
"17","p__Acidobacteriota,g__midas_g_675",0,-0.242705962762992,"Spearman","Total"
"1923","p__Firmicutes,g__Eubacterium_brachy_group",0.002,-0.242752266905695,"Spearman","Damhusåen"
"2714","p__Planctomycetota,g__midas_g_1792",0.002,-0.242835665902963,"Spearman","Damhusåen"
"23","p__Actinobacteriota,g__Actinomyces",0,-0.243644753175605,"Spearman","Total"
"2100","p__Acidobacteriota,g__Geothrix",0.01,-0.244445347070877,"Spearman","Aalborg West"
"205","p__Proteobacteria,g__Rhizobacter",0.01,-0.244670950683141,"Pearson","Aalborg West"
"380","p__Proteobacteria,g__midas_g_1023",0.001,-0.244722385332623,"Spearman","Aalborg East"
"3611","p__Actinobacteriota,g__Microbacterium",0.005,-0.244859545494505,"Spearman","Mariagerfjord"
"4061","p__Proteobacteria,g__midas_g_33",0.001,-0.245327153162747,"Spearman","Aalborg East"
"454","p__Myxococcota,g__P3OB-42",0,-0.245709089412369,"Spearman","Total"
"4552","p__Proteobacteria,g__midas_g_70",0.004,-0.245767479958647,"Spearman","Mariagerfjord"
"7111","p__Bacteroidota,g__Blvii28_wastewater-sludge_group",0.004,-0.245915108888728,"Spearman","Mariagerfjord"
"1911","p__Chloroflexi,g__midas_g_5463",0.001,-0.246056547769144,"Spearman","Aalborg East"
"2372","p__Patescibacteria,g__midas_g_1533",0.002,-0.246467992024613,"Spearman","Damhusåen"
"1441","p__Chloroflexi,g__Leptolinea",0.009,-0.247069379975598,"Spearman","Aalborg West"
"3692","p__Proteobacteria,g__Sphaerotilus",0.002,-0.247182238211437,"Spearman","Damhusåen"
"3292","p__Patescibacteria,g__midas_g_3969",0.004,-0.247443459973434,"Spearman","Mariagerfjord"
"1241","p__Bacteroidota,g__midas_g_729",0.009,-0.247506718793052,"Spearman","Aalborg West"
"3710","p__Proteobacteria,g__Devosia",0.004,-0.248867495535954,"Pearson","Mariagerfjord"
"609","p__Proteobacteria,g__Diaphorobacter",0,-0.249081591067832,"Spearman","Total"
"3141","p__Proteobacteria,g__midas_g_1319",0.002,-0.249262336964693,"Spearman","Damhusåen"
"3532","p__Patescibacteria,g__midas_g_9582",0.004,-0.249267798935276,"Spearman","Mariagerfjord"
"402","p__Firmicutes,g__Pelosinus",0,-0.249935759409278,"Spearman","Total"
"768","p__Proteobacteria,g__Thiothrix",0,-0.250522096633798,"Spearman","Total"
"2772","p__Proteobacteria,g__Acidibacter",0.002,-0.250643394412011,"Spearman","Damhusåen"
"2621","p__Firmicutes,g__Ruminococcus",0.001,-0.25123839794049,"Spearman","Aalborg East"
"2913","p__Proteobacteria,g__Ca_Methylophosphatis",0.002,-0.251400637716535,"Spearman","Damhusåen"
"952","p__Bacteroidota,g__midas_g_385",0.002,-0.251534555168564,"Spearman","Damhusåen"
"5201","p__Verrucomicrobiota,g__midas_g_3432",0.003,-0.251614141144403,"Spearman","Mariagerfjord"
"307","p__Patescibacteria,g__midas_g_29509",0.001,-0.252205672008178,"Spearman","Aalborg East"
"216","p__Bacteroidota,g__U29-B03",0,-0.252824380073137,"Spearman","Total"
"495","p__Patescibacteria,g__midas_g_17527",0,-0.253010902558891,"Spearman","Total"
"3022","p__Patescibacteria,g__midas_g_11862",0.003,-0.253305854350331,"Spearman","Mariagerfjord"
"1501","p__Bacteroidota,g__WCHB1-32",0.001,-0.253381488745434,"Spearman","Aalborg East"
"303","p__Proteobacteria,g__Ca_Competibacter",0.008,-0.253638479532605,"Spearman","Aalborg West"
"1310","p__Acidobacteriota,g__midas_g_991",0.001,-0.253959197245647,"Spearman","Aalborg East"
"2673","p__Patescibacteria,g__midas_g_977",0.001,-0.254123117310251,"Spearman","Damhusåen"
"1891","p__Chloroflexi,g__midas_g_461",0.001,-0.254134986593232,"Spearman","Aalborg East"
"942","p__Bacteroidota,g__midas_g_1914",0.001,-0.254210880099818,"Spearman","Aalborg East"
"4911","p__Actinobacteriota,g__midas_g_399",0.003,-0.254242748492703,"Spearman","Mariagerfjord"
"2941","p__Patescibacteria,g__midas_g_10787",0.001,-0.25463932264394,"Spearman","Aalborg East"
"3103","p__Firmicutes,g__Intestinibacter",0.001,-0.255242762493305,"Pearson","Damhusåen"
"226","p__Bdellovibrionota,g__Peredibacter",0,-0.255315407986465,"Spearman","Total"
"175","p__Chloroflexi,g__midas_g_1676",0.001,-0.255409822644973,"Spearman","Aalborg East"
"1751","p__Desulfobacterota,g__midas_g_2654",0.001,-0.256319105414872,"Spearman","Damhusåen"
"1922","p__Chloroflexi,g__midas_g_550",0.001,-0.256353343210889,"Spearman","Aalborg East"
